id_a	source_a	name_a	id_b	source_b	name_b	distance_m	name_score
2455d093-b641-479a-bb09-5ccea2f19f4e	fazwaz	Qube Sukhumvit 46	b9d01ecd-9eab-4b6d-850f-06f8f2fdd0f2	dotproperty	Vinn Sukhumvit 46	23.0	0.733
9224f3ab-9b84-465f-b67d-ae07d503c06e	fazwaz	Plum Condo Mix Chaengwattana	b971aa75-bb81-4fac-9b1d-9196617106d9	dotproperty	Plum Condo Chaengwattana Station Phase 3	48.3	0.733
8c1725f3-2dba-4d73-bd17-b91f937ef26a	fazwaz	Vtara Sukhumvit 36	9b5f2e1e-00f9-43ae-82c7-467d86586783	dotproperty	168 Sukhumvit 36	54.6	0.733
9ddade65-1f1a-4786-bebe-3bb06c93d5d7	hipflat	Supalai Vista Sri Racha-Laemchabang Port Intersection	f3fe0c1f-9e8a-46b2-bdc3-9ed03c626a82	ddproperty	Supalai Vista Sri Racha-Laemchabang, Chon Buri (Pattaya)	21.5	0.731
0b79a584-159f-4f25-b0b5-467929fbcc87	hipflat	Mida Grande Resort Condominiums	f2c37ad7-cf1a-4ccf-b51f-2442e4fad260	ddproperty	Mida Grande Resort	6.5	0.727
725278e5-a318-4a88-bcc6-0013f6b6530e	dotproperty	Pattaya Plaza Condotel	7950a765-d734-4e60-a9fc-cbb8b03db943	ddproperty	Pattaya Plaza Condotel, Chon Buri (Pattaya)	8.6	0.727
672ed02b-afda-4a25-93a6-2849a36da346	ddproperty	Siam Oriental Elegance, Chon Buri (Pattaya)	f310341f-0df1-4ed4-9d5c-a8c94f749ba5	dotproperty	Siam Oriental Elegance	25.3	0.727
10efdbf4-2dad-4242-895b-0d2409caa545	dotproperty	The ESSE Sukhumvit 36	e6ec92d3-a6ad-45d0-8199-de22635b0a76	ddproperty	Oka Haus Sukhumvit 36	33.0	0.727
e6ec92d3-a6ad-45d0-8199-de22635b0a76	ddproperty	Oka Haus Sukhumvit 36	ebc32024-c183-4ccd-a69f-5af2d503cabc	dotproperty	The ESSE Sukhumvit 36	33.0	0.727
53a37352-5969-4729-b357-518da58ec952	ddproperty	The Urban Attitude Pattaya, Chon Buri (Pattaya)	68e77895-9444-49db-b137-fcdff9cd2c6f	dotproperty	The Urban Attitude Pattaya	35.1	0.727
52e99076-dfd5-4d94-bd35-4aa4a5e06059	hipflat	Like Sukhumvit 16	cd2a608d-6677-4912-8b6a-0b3f25bd2269	dotproperty	Trapezo Sukhumvit 16	38.7	0.727
12937ea4-98ac-4484-982c-b004fa0a016b	hipflat	Suntara Residence Sriracha	2bfda360-ea13-4bb5-b2e3-9fb146759b0a	ddproperty	Suntara Residence, Chon Buri (Pattaya)	49.8	0.727
0a34f6c2-79eb-434b-ab1b-3c1a5f83095a	fazwaz	Lumpini Ville Ramkhamhaeng 60/2	3b7a40b4-6cdb-4085-a77f-1f324bf12f3c	dotproperty	The LIVIN Ramkhamhaeng	52.8	0.727
0a34f6c2-79eb-434b-ab1b-3c1a5f83095a	fazwaz	Lumpini Ville Ramkhamhaeng 60/2	fef9e6d7-9df2-4df0-b0dd-e87f5f226928	dotproperty	The LIVIN Ramkhamhaeng	52.8	0.727
21a55172-22ac-4f0a-9711-9199773c6267	dotproperty	The Clover Thonglor	b76f6074-5277-4ec9-91c3-1b1b652ce17d	fazwaz	Thonglor Tower	52.8	0.727
b76f6074-5277-4ec9-91c3-1b1b652ce17d	fazwaz	Thonglor Tower	caa9318d-1180-4f4d-b44a-4c446ba7e164	dotproperty	The Clover Thonglor	52.8	0.727
39fb0ef4-56e3-45e3-a60b-5d47f1411897	fazwaz	The LIVIN Ramkhamhaeng	ee45b8c5-ac5c-45c0-98e7-5ae37a092890	dotproperty	Lumpini Ville Ramkhamhaeng 60/2	58.3	0.727
83ac0ddd-4d4d-407c-b840-f0e88e365842	dotproperty	The Avenue Pattaya	fc081468-3f96-4214-8559-fcb65c1f19b4	hipflat	The Urban Pattaya	53.1	0.720
5a8c9265-828f-4b01-ac1b-101f20eb9f92	hipflat	The Viva Condo Sathorn-taksin	eeda308a-ff62-48ca-8cb9-516341459cbe	dotproperty	The Seed Sathorn-Taksin	55.6	0.718
1ab330e1-e260-486c-b125-7e7249d245e6	dotproperty	The Seed Sathorn-Taksin	5a8c9265-828f-4b01-ac1b-101f20eb9f92	hipflat	The Viva Condo Sathorn-taksin	55.6	0.718
6e9d54ed-8cd9-425c-8c50-3e2d44adfc51	hipflat	Copacabana Coral Reef	f47d6281-4b09-4f79-89c9-9176bfb34e4a	ddproperty	Copacabana Coral Reef, Chon Buri (Pattaya)	2.5	0.717
4f2bb0a1-b06d-4f16-a1fe-5f21bdb73703	dotproperty	City Garden Tropicana	d0ca31da-1d9e-49c0-b4ee-ac1ac722a578	ddproperty	City Garden Tropicana, Chon Buri (Pattaya)	6.8	0.717
56ccaf2b-e5b7-4896-ba6c-e7f4a3c5b921	dotproperty	City Garden Pratumnak	c9bf7aa0-4ce2-4b3b-a25e-2e67a21951b4	ddproperty	City Garden Pratumnak, Chon Buri (Pattaya)	11.4	0.717
5b754b50-5643-4e4a-8b5f-17be2b26b610	hipflat	Seven Seas le Carnival	cd8828bd-7c5e-41a9-b20b-52ec44a321b4	ddproperty	Seven Seas Le Carnival, Chon Buri (Pattaya)	13.2	0.717
9d6e5b59-0ce7-484d-bc88-a2a8cbf93856	dotproperty	Siam Oriental Garden 2	c2ad30f3-99fd-4c12-a586-9464b7a4de70	ddproperty	Siam Oriental Garden 2, Chon Buri (Pattaya)	21.3	0.717
906712ba-a7ce-4733-aa13-5104bd346523	ddproperty	Nordic Dream Paradise, Chon Buri (Pattaya)	eb3acedf-18c5-4def-8404-ced32156eae7	dotproperty	Nordic Dream Paradise	25.2	0.717
ac7390f6-e622-4f1f-af1a-739e2b217284	hipflat	Atlantis Condo Resort	b4faad09-40a5-4fb5-a6cf-5dba73f41d67	ddproperty	Atlantis Condo Resort, Chon Buri (Pattaya)	32.2	0.717
4b5cc48d-c85f-4a75-9f36-62375c716789	hipflat	View Talay Residence 6	6f929e08-a1f0-4b95-b046-882a6d894711	ddproperty	View Talay Residence 6, Chon Buri (Pattaya)	41.3	0.717
13bd247a-ef3f-4bbb-b0dd-9cbedcb8a481	dotproperty	Wongamat Garden Beach	7fc31669-fd94-43e2-b9e4-191c16bda419	ddproperty	Wongamat Garden Beach, Chon Buri (Pattaya)	53.5	0.717
a97a7671-1c20-465d-8ae2-74b3751a81aa	ddproperty	Bangsaray Heights, Chon Buri (Pattaya)	faf9891b-f709-49fb-b26b-894a5ea17edd	dotproperty	Bangsaray Heights Condominium by Sunplay	22.3	0.716
1d486e6d-3dc6-4240-8d64-9a0fc146df39	dotproperty	The Room Sukhumvit 62	2d078362-ca4e-4802-8120-9e8bb7eb9382	ddproperty	The Muse Sukhumvit	39.5	0.714
2d078362-ca4e-4802-8120-9e8bb7eb9382	ddproperty	The Muse Sukhumvit	b0ee5de0-f32d-439a-9407-32f31958c85c	dotproperty	The Room Sukhumvit 62	39.5	0.714
1fab3d56-60fc-4748-a5be-72adb4f40e04	dotproperty	SCOPE Thonglor	555c370c-c921-4219-9ad8-e2d84236faa3	ddproperty	Culture Thonglor	47.5	0.714
10efdbf4-2dad-4242-895b-0d2409caa545	dotproperty	The ESSE Sukhumvit 36	17237260-29d0-4fe4-9813-e9da4943c974	ddproperty	Vtara Sukhumvit 36	33.0	0.710
17237260-29d0-4fe4-9813-e9da4943c974	ddproperty	Vtara Sukhumvit 36	ebc32024-c183-4ccd-a69f-5af2d503cabc	dotproperty	The ESSE Sukhumvit 36	33.0	0.710
54ab01ed-6c7c-4b07-b494-debb88a3abfd	dotproperty	Voque Sukhumvit 31	ac37b83a-eb13-4b41-9c4e-2b98e5fcfbe7	fazwaz	FYNN Sukhumvit 31	36.0	0.710
4f1f1222-dce5-4571-8d34-4a24fa61b496	dotproperty	FYNN Sukhumvit 31	f959e6a2-b814-4f1d-a49a-2ee70d350bf9	fazwaz	Voque Sukhumvit 31	39.7	0.710
46df3e98-5b98-4a5d-94ef-3da46a450816	hipflat	I-Space Residence	647b3c80-2eaa-4f03-b658-5eecb2a5c7e0	dotproperty	Sunisa Place Condo	0.0	0.706
4890b961-ebb9-4adb-a4c3-a373d5b12a63	ddproperty	The Base Central Pattaya, Chon Buri (Pattaya)	61b4ce8f-4b85-473f-aa23-17726184ae0f	dotproperty	The Base Central Pattaya	4.8	0.706
1c25aaf4-6154-4e0a-bad1-05e1aa6525ab	hipflat	Edge Central Pattaya	2fa18706-b456-48ca-9068-c81607913b28	ddproperty	EDGE Central Pattaya, Chon Buri (Pattaya)	21.2	0.706
00c17e8b-fe93-4cbd-bb24-f110e39e1af7	hipflat	Arcadia Beach Resort	df87d034-6d43-4514-a5be-e42163f76fa1	ddproperty	Arcadia Beach Resort, Chon Buri (Pattaya)	27.7	0.706
2fd4404f-39dd-4ece-a381-f91ee0c51c09	fazwaz	Phasuk Tower Condominium	a4384c21-20eb-4e95-8b1c-2d0a7f6b115f	hipflat	Phasuk Place	54.2	0.706
1dac3c10-3538-45fd-8548-d00f2ac7e503	hipflat	Executive Residence II	a318c4f6-c16f-4fdc-bbc3-6d005f6b1c4d	ddproperty	Executive Residence 2, Chon Buri (Pattaya)	33.2	0.704
03e4407b-60be-4375-9735-707d3081ef83	ddproperty	The View Suanluang	90fa7696-9c34-4c9f-b92b-efdc64b9b510	dotproperty	The View condominium Suan Luang	20.5	0.703
86db890d-9ff5-4175-8e66-08c3f2dc2edd	hipflat	Siam Oriental Twins	f310341f-0df1-4ed4-9d5c-a8c94f749ba5	dotproperty	Siam Oriental Elegance	53.4	0.703
10456324-b1e1-40ec-9519-24ee957f83c7	hipflat	Penroong Condo View Laem chabang	d0da62f9-ced1-4677-9810-6db066f89c1d	ddproperty	Penroong Condo View, Chon Buri (Pattaya)	8.4	0.700
